Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;72,5859985351563;46,609354095459;237,3548;29,13795;5;147,5;False
2;72,4255676269531;40,3330298614502;236,2853;28,6907;5;147,5;False
3;72,4391479492188;41,7477062988281;236,3758;28,70233;5;147,5;False
4;72,4214706420898;41,0580996704102;236,2579;28,62619;5;147,5;False
5;72,4196624755859;40,5619147491455;236,2459;28,62134;5;147,5;False
6;72,4237060546875;41,4625019073486;236,2729;28,65598;5;147,5;False
7;72,4202117919922;39,6438483810425;236,2496;28,64996;5;147,5;False
8;72,5405731201172;39,9434796905518;237,0519;28,89606;5;147,5;False
9;72,4557189941406;40,131932220459;236,4862;28,70227;5;147,5;False
10;72,4288482666016;40,7079544830322;236,3071;28,66223;5;147,5;False
11;72,4240188598633;41,1278311920166;236,2749;28,66608;5;147,5;False
12;72,4148483276367;40,2319570159912;236,2138;28,64185;5;147,5;False
13;72,4222030639648;40,8104849243164;236,2628;28,62836;5;147,5;False
14;72,5363388061523;39,8851332473755;237,0237;28,90942;5;147,5;False
15;72,4584045410156;41,7784128952026;236,5042;28,69702;5;147,5;False
16;72,4224243164063;40,0285232543945;236,2643;28,66187;5;147,5;False
17;72,4203109741211;41,523119392395;236,2502;28,60461;5;147,5;False
18;72,4393463134766;40,2369884490967;236,3772;28,73669;5;147,5;False
19;72,4272842407227;40,8497068405151;236,2967;28,66943;5;147,5;False
20;72,4547271728516;39,1409340667725;236,4796;28,71069;5;147,5;False
21;72,4236145019531;41,2166258239746;236,2722;28,65491;5;147,5;False
22;72,4583587646484;41,6359903717041;236,5039;28,72192;5;147,5;False
23;72,424674987793;42,1640068054199;236,2793;28,62573;5;147,5;False
24;72,4547424316406;41,3402216720581;236,4798;28,7301;5;147,5;False
25;72,4552841186523;41,0599396896362;236,4834;28,73999;5;147,5;False
26;72,5397567749023;41,4816286468506;237,0465;28,89355;5;147,5;False
27;72,4202117919922;39,9680418014526;236,2496;28,63574;5;147,5;False
28;72,4228973388672;39,709030380249;236,2675;28,66162;5;147,5;False
29;72,5420684814453;40,043671836853;237,0619;28,91321;5;147,5;False
30;72,428955078125;40,9743560409546;236,3078;28,66858;5;147,5;False
