Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;71,6080017089844;47,5450387191772;237,1715;30,21737;7;131;False
2;71,593376159668;40,1947304153442;237,074;29,96492;7;131;False
3;86,8724517822266;39,9608803939819;351,4413;9,091278;8;250,5;False
4;71,5952911376953;40,7174706268311;237,0868;29,9837;7;131;False
5;71,6267318725586;41,0255527877808;237,2964;30,04083;7;131;False
6;71,6107559204102;41,1676243972778;237,1899;30,00861;7;131;False
7;71,6227569580078;40,9867184448242;237,2699;30,15396;7;131;False
8;71,6235427856445;40,502840423584;237,2752;30,21262;7;131;False
9;71,5853424072266;40,5564770889282;237,0204;29,9538;7;131;False
10;71,5478286743164;41,1954188156128;236,7704;29,93732;7;131;False
11;71,6196746826172;40,7074406051636;237,2493;30,0105;7;131;False
12;71,6069793701172;42,4275022888184;237,1647;30,0271;7;131;False
13;71,5852203369141;40,7760559463501;237,0196;29,95734;7;131;False
14;71,6288299560547;40,6178536224365;237,3103;29,99652;7;131;False
15;71,5792236328125;39,8723340988159;236,9796;29,97034;7;131;False
16;72,1133041381836;41,5292595672607;255,6665;35,87842;8;279;False
17;71,6680908203125;41,3940409469605;242,4434;29,5766;7;184;False
18;71,6666412353516;42,1090620040894;242,4337;29,50629;7;184;False
19;73,3225326538086;41,9779911422729;255,6857;33,97644;8;191,5;False
20;73,3238983154297;40,9515629577637;255,6949;39,52209;8;191,5;False
21;73,3221969604492;40,7451045227051;255,6835;38,61975;8;191,5;False
22;73,3180084228516;40,091770324707;255,6556;37,8291;8;191,5;False
23;73,3132781982422;40,8835692214966;255,624;33,85767;8;191,5;False
24;73,3141937255859;40,4447143554687;255,6301;34,51318;8;191,5;False
25;73,3177337646484;41,9802993774414;255,6537;37,96167;8;191,5;False
26;73,3246231079102;41,303494720459;255,6997;39,229;8;191,5;False
27;73,3165817260742;40,1582304382324;255,646;33,80627;8;191,5;False
28;73,3137054443359;40,4040490722656;255,6269;38,896;8;191,5;False
29;73,3195037841797;41,6764168930054;255,6656;37,65942;8;191,5;False
30;73,3226852416992;39,8257983779907;255,6867;36,54761;8;191,5;False
