Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;76,6941375732422;56,8475064849854;248,6477;34,03611;6;97,5;False
2;76,7644424438477;57,8806930541992;227,7035;30,13094;5;142,5;False
3;76,2973251342773;57,1234932327271;224,2678;43,05373;5;151;False
4;76,3533706665039;56,5819882202148;227,2266;27,94839;5;167,5;False
5;76,8091125488281;56,3119508743286;228,659;34,4884;5;146;False
6;76,4493789672852;57,2412694549561;225,425;41,78058;5;148,5;False
7;77,6450424194336;56,2289487838745;235,5648;29,11359;5;136;False
8;75,3127059936523;58,2569564056396;237,8857;28,7514;6;118,5;False
9;77,4751739501953;57,5588565444946;236,4823;28,91876;5;154;False
10;76,9112167358398;58,2192858123779;230,0434;32,41797;5;148,5;False
11;77,3633880615234;59,9523476028442;233,1843;29,40283;5;139;False
12;80,3034591674805;56,7326702880859;227,5029;34,61884;4;87,5;False
13;79,8976974487305;58,3779585647583;226,5703;27,27924;4;109;False
14;76,6448440551758;57,8637982177734;228,0337;41,80792;5;153;False
15;76,9945297241211;59,4907321166992;238,58;29,00079;5;201,5;False
16;74,4353485107422;57,0362255477905;235,2894;33,45654;6;161;False
17;76,2387390136719;57,3539408874512;250,4164;34,82672;6;141;False
18;75,9078903198242;55,8177237319946;223,9346;40,35828;5;175,5;False
19;74,0544281005859;57,5106818771362;232,7156;28,36536;6;169,5;False
20;74,4679718017578;58,1299417114258;238,9586;28,91357;6;184;False
21;80,1270294189453;58,4000825881958;232,6427;28,16553;4;135;False
22;76,1499252319336;55,8779903030396;221,9217;53,06567;5;145;False
23;76,6889801025391;56,872106628418;224,3326;27,26514;5;124,5;False
24;76,9269104003906;58,4258455657959;223,6596;90,05457;5;103,5;False
25;77,3892669677734;57,276117515564;236,5681;28,04358;5;160,5;False
26;75,6003341674805;57,6221835327148;238,4364;28,94592;6;102,5;False
27;75,5525436401367;57,6557426834106;238,9758;28,81885;6;109,5;False
28;75,7198715209961;58,4728317260742;246,2451;32,80457;6;148;False
29;74,4181900024414;56,5647679519653;230,9754;28,61633;6;132,5;False
30;77,2048034667969;58,0384958648682;240,174;31,09937;5;198;False
