Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;516,152587890625;93,0192246545106;239,2307;30,08483;7;177,5;False
2;564,731018066406;82,8282650727779;240,7978;28,91125;8;194,5;False
3;568,991577148438;82,509317252785;240,9352;28,88498;8;194,5;False
4;573,822021484375;100,166966326069;241,091;30,09065;8;226;False
5;1114,49340820313;111,326078094961;258,532;34,04471;7;186,5;False
6;1116,03820800781;132,003897698224;258,5819;36,61517;7;186,5;False
7;1115,00231933594;146,580688714981;258,5485;35,16168;7;186,5;False
8;1115,9521484375;113,168554846058;258,5791;36,32312;7;186,5;False
9;1115,79797363281;121,211249478813;258,5741;36,63861;7;186,5;False
10;1114,33728027344;142,74691619724;258,527;33,40378;7;186,5;False
11;1115,48095703125;127,198736356106;258,5639;36,08331;7;186,5;False
12;1115,05151367188;110,309835910425;258,55;36,17462;7;186,5;False
13;1114,1640625;119,784062336385;258,5214;33,40326;7;186,5;False
14;1115,56420898438;133,732057933882;258,5666;36,20654;7;186,5;False
15;1114,8623046875;143,953878802806;258,5439;38,10181;7;186,5;False
16;1114,43469238281;138,029023156222;258,5302;33,40253;7;186,5;False
17;1115,3447265625;111,38834310621;258,5595;36,21588;7;186,5;False
18;1114,13293457031;140,33665859662;258,5204;33,39795;7;186,5;False
19;1114,81591796875;141,792638952052;258,5424;34,20428;7;186,5;False
20;1114,39685058594;126,244809410069;258,5289;33,40363;7;186,5;False
21;1114,32116699219;141,148521314561;258,5265;33,39166;7;186,5;False
22;1115,91430664063;141,653602937725;258,5779;36,46893;7;186,5;False
23;1114,08471679688;109,970725405589;258,5189;33,42529;7;186,5;False
24;1114,80456542969;138,86179229673;258,5421;36,21375;7;186,5;False
25;1114,58605957031;164,378183522169;258,535;36,53662;7;186,5;False
26;1113,76489257813;139,068574306346;258,5085;33,46411;7;186,5;False
27;1114,982421875;129,199525822792;258,5478;35,94421;7;186,5;False
28;1115,72412109375;191,688023965806;258,5717;36,08948;7;186,5;False
29;1114,58325195313;150,785249107145;258,5349;36,24158;7;186,5;False
30;1115,16027832031;189,32926684143;258,5536;37,1947;7;186,5;False
