Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;693,686401367188;96,2228954922408;244,9576;47,5933;8;124,5;False
2;721,501098632813;101,386585906241;245,8549;33,28403;8;194;False
3;783,902221679688;89,6797984134406;247,8678;34,02898;8;194;False
4;773,418579101563;115,515772537282;247,5296;33,88155;8;194;False
5;718,377258300781;111,561117097363;245,7541;33,12086;8;194;False
6;740,701049804688;115,119461224694;246,4742;33,45258;8;194;False
7;778,229248046875;107,914299281035;247,6848;33,94284;8;194;False
8;784,824096679688;133,005128677096;247,8976;34,06259;8;194;False
9;772,368530273438;117,266282591596;247,4958;33,87393;8;194;False
10;746,777526855469;119,846711721458;246,6702;33,53201;8;194;False
11;742,525024414063;115,523200434633;246,5331;33,44427;8;194;False
12;774,553405761719;106,894294350035;247,5662;33,87744;8;194;False
13;783,870056152344;118,60594913708;247,8668;34,0329;8;194;False
14;783,421142578125;124,390212818794;247,8523;34,01837;8;194;False
15;774,216613769531;113,703531506634;247,5554;33,88666;8;194;False
16;744,044860839844;120,099013929535;246,5821;33,47266;8;194;False
17;998,753295898438;130,58415935263;254,7985;50,11865;8;124,5;False
18;745,888244628906;128,442642591335;246,6416;33,49347;8;194;False
19;743,828247070313;134,446051580645;246,5751;33,46271;8;194;False
20;776,013122558594;132,764788080379;247,6133;33,9552;8;194;False
21;778,835693359375;122,850719647203;247,7044;33,95288;8;194;False
22;740,30517578125;141,925543754548;246,4615;33,42383;8;194;False
23;774,535400390625;133,035361122433;247,5657;33,88049;8;194;False
24;783,998229980469;136,80915332791;247,8709;34,05652;8;194;False
25;784,47216796875;159,742459783517;247,8862;34,0271;8;194;False
26;783,228149414063;133,645366510563;247,8461;34,00916;8;194;False
27;784,021423339844;133,777085178066;247,8717;34,04419;8;194;False
28;783,9140625;120,619143219478;247,8682;34,0365;8;194;False
29;773,64990234375;135,645360994898;247,5371;33,88501;8;194;False
30;783,126953125;148,475451368932;247,8428;34,02087;8;194;False
