Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;71,5475463867188;46,6129095840454;228,5476;31,07377;5;127;False
2;71,8435440063477;41,562956199646;230,5209;31,28148;5;127;False
3;71,5993118286133;40,5968998336792;228,8927;30,8933;5;127;False
4;71,8911209106445;39,8493479156494;230,8381;31,29544;5;127;False
5;71,5940628051758;40,9374084472656;228,8577;30,91817;5;127;False
6;71,6195983886719;40,6628796768188;229,028;30,91281;5;127;False
7;71,8624114990234;40,2382806015015;230,6467;31,25125;5;127;False
8;71,6026992797852;40,9799600601196;228,9153;30,91895;5;127;False
9;71,5918807983398;41,9089538955689;228,8432;31,03098;5;127;False
10;73,1479263305664;40,1443249511719;252,9524;34,8063;7;191;False
11;71,8686065673828;39,8888372039795;230,688;31,26077;5;127;False
12;73,0456695556641;39,6906609344482;252,2707;34,37946;7;191;False
13;71,848762512207;39,8998180770874;230,5557;31,2276;5;127;False
14;71,8919296264648;40,9252228164673;230,8435;31,29889;5;127;False
15;71,8644714355469;40,6371178436279;230,6604;31,24384;5;127;False
16;71,84716796875;41,092089805603;230,5451;31,14166;5;127;False
17;71,9621810913086;41,1027434158325;250,2932;7,940491;8;231,5;False
18;71,8714065551758;39,4938428497314;230,7067;31,25623;5;127;False
19;71,6329574584961;39,8937478637695;229,117;31,0343;5;127;False
20;71,8456115722656;39,7711373901367;230,5347;31,21588;5;127;False
21;71,611213684082;40,8450563430786;228,9721;30,91406;5;127;False
22;71,8346481323242;41,071031036377;230,4616;31,22638;5;127;False
23;71,5617523193359;39,9756315994263;228,6423;31,11578;5;127;False
24;71,5983428955078;40,4536812210083;228,8862;30,86938;5;127;False
25;71,8711471557617;40,7463700485229;230,705;31,25305;5;127;False
26;71,8631057739258;41,776332244873;230,6514;31,24609;5;127;False
27;71,7164001464844;40,7723484802246;229,6733;31,15051;5;127;False
28;71,8679809570313;39,5388592147827;230,6838;31,25781;5;127;False
29;71,6039886474609;41,2060545730591;228,9239;30,91394;5;127;False
30;71,8483428955078;40,6100267410278;230,5529;31,05542;5;127;False
