Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;72,562370300293;48,6374154281616;252,2724;35,59902;8;209,5;False
2;72,4603500366211;40,412579460144;251,5922;35,19475;8;209,5;False
3;82,7958374023438;40,6073998260498;320,4955;38,17235;8;209,5;False
4;72,4387435913086;39,9582471466064;251,4482;35,1385;8;209,5;False
5;86,1116790771484;41,5508935928345;345,2206;10,3205;8;238;False
6;72,939338684082;40,133224029541;254,7855;36,02158;8;209,5;False
7;72,4361953735352;40,7599589920044;251,4312;35,19666;8;209,5;False
8;72,465705871582;41,7565868759155;251,6279;35,16345;8;209,5;False
9;83,1949615478516;40,8110768508911;323,1563;41,0011;8;209,5;False
10;83,4021301269531;42,0336882781982;324,5374;41,94611;8;209,5;False
11;72,4949264526367;41,7741583251953;251,8228;35,30487;8;209,5;False
12;83,9686813354492;39,9479745101929;328,3144;44,06885;8;209,5;False
13;73,0388107299805;41,9913738632202;259,4008;36,98016;8;252,5;False
14;73,1272888183594;40,7233599853516;259,9907;36,39294;8;252,5;False
15;72,9395217895508;40,4972683334351;258,739;36,72644;8;252,5;False
16;72,9407958984375;41,5283916473389;258,7474;36,80676;8;252,5;False
17;72,9847412109375;41,3994920730591;259,0404;36,90906;8;252,5;False
18;83,7310409545898;40,7148907470703;326,7302;42,38831;8;209,5;False
19;72,933479309082;41,3098292160034;258,6986;36,79736;8;252,5;False
20;83,7942504882813;41,0992672729492;327,1516;44,58142;8;209,5;False
21;72,9274063110352;39,7866387176514;258,6582;36,79321;8;252,5;False
22;72,9247436523438;40,9373030471802;258,6404;36,82617;8;252,5;False
23;72,9841766357422;40,6581306838989;255,6291;34,83411;7;232;False
24;88,0523986816406;41,2759850311279;359,4915;48,29663;8;252,5;False
25;72,9853363037109;40,8112434768677;255,6368;34,08142;7;232;False
26;72,9805755615234;41,5302909088135;255,6051;34,4353;7;232;False
27;88,9109802246094;41,774984703064;365,2153;55,22327;8;252,5;False
28;86,1279067993164;40,9624100112915;342,7093;49,71167;8;209,5;False
29;83,7483367919922;40,8638407516479;326,8455;48,23364;8;209,5;False
30;72,9795761108398;41,4578770828247;255,5984;37,6748;7;232;False
