Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;496,972930908203;78,2438044482376;238,612;29,31277;7;134;False
2;503,514831542969;87,8740878734738;238,8231;29,27413;7;134;False
3;663,819763183594;82,45111005418;243,9942;30,35315;8;262;False
4;660,01806640625;82,4664562558755;243,8716;30,22002;8;262;False
5;769,357727050781;107,890773878619;247,3986;32,59521;7;116,5;False
6;690,779235839844;99,1440046275034;244,8638;30,53445;7;116,5;False
7;689,299621582031;93,8452111206949;244,8161;30,49396;7;116,5;False
8;692,78955078125;92,929304986354;244,9287;30,52359;7;116,5;False
9;765,4912109375;88,5136403018143;247,2739;32,48483;7;116,5;False
10;698,928466796875;97,5855149328709;245,1267;30,58237;7;116,5;False
11;691,691223144531;82,7944524243474;244,8933;30,52579;7;116,5;False
12;691,674682617188;91,2471430807374;244,8927;30,52982;7;116,5;False
13;699,047180175781;91,1142720864154;245,1306;30,57703;7;116,5;False
14;924,431030273438;111,698382157553;252,401;35,25488;7;222,5;False
15;897,765808105469;109,551864505187;251,5408;34,8833;7;222,5;False
16;147825,125;1948,38049986959;4991,133;109,2842;8;240,5;False
17;147763,8125;1949,66698965449;4989,155;117,0414;8;240,5;False
18;914,758178710938;89,3669595870189;252,089;35,0932;8;203,5;False
19;897,888305664063;100,681534502655;251,5448;34,8772;7;222,5;False
20;898,33056640625;122,645965065621;251,5591;34,87738;7;222,5;False
21;900,185791015625;101,382985880133;251,6189;34,89587;7;222,5;False
22;897,646118164063;97,6523540625349;251,537;34,88464;7;222,5;False
23;900,286071777344;104,513321698084;251,6221;34,8938;7;222,5;False
24;900,35888671875;103,214303021133;251,6245;34,93347;7;222,5;False
25;900,256713867188;105,973598069698;251,6212;34,89417;7;222,5;False
26;900,22412109375;95,7818096216768;251,6201;34,91687;7;222,5;False
27;908,244689941406;121,662532523274;251,8789;34,98413;7;222,5;False
28;901,611450195313;99,3319534029812;251,6649;34,90894;7;222,5;False
29;900,201416015625;128,690399562335;251,6194;34,88611;7;222,5;False
30;900,411437988281;112,56544849351;251,6262;34,92004;7;222,5;False
