Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;49,2500152587891;28,1633717536926;128,6371;23,47549;7;113,5;False
2;67,6187591552734;41,1830693244934;235,1285;27,92931;8;117,5;False
3;67,611083984375;37,0772045135498;235,0846;27,91917;8;117,5;False
4;68,1336364746094;45,7458066940308;241,2223;30,26842;7;198;False
5;68,44189453125;39,0096597671509;240,5475;30,4039;7;154;False
6;66,0285034179688;32,5635150909424;226,7566;25,96202;7;154;False
7;66,3180084228516;33,7564871788025;228,4109;26,13977;7;154;False
8;66,0692977905273;35,0701085090637;226,9897;25,84744;7;154;False
9;68,958366394043;36,4948226928711;246,4102;32,79572;8;183;False
10;68,9363632202148;38,0537915229797;246,2845;32,65384;8;183;False
11;69,3763580322266;48,3653270721436;238,6853;27,82407;5;145,5;False
12;69,3518676757813;37,3532104492188;238,5453;27,77948;5;145,5;False
13;69,3516693115234;37,4403067588806;238,5442;27,7868;5;145,5;False
14;69,3514251708984;41,0089072227478;238,5428;27,78217;5;145,5;False
15;69,3520812988281;36,9970456123352;238,5465;27,78827;5;145,5;False
16;69,3352584838867;37,8892461776733;238,4504;27,80969;5;145,5;False
17;69,3519744873047;32,5055853843689;238,5459;27,78754;5;145,5;False
18;70,0434112548828;37,9375190734863;250,5296;34,11957;7;169;False
19;70,0890426635742;40,1556732177734;250,7903;34,20184;7;169;False
20;70,0931243896484;39,3048584938049;250,8136;34,18976;7;169;False
21;70,1370620727539;39,1774266242981;251,0647;34,27576;7;169;False
22;70,1337890625;36,1310719490051;251,046;34,26654;7;169;False
23;70,1221084594727;37,0896948814392;250,9792;34,25031;7;169;False
24;70,0994415283203;38,2607304573059;250,8497;34,21765;7;169;False
25;70,1640167236328;45,0956035614014;251,2187;34,32166;7;169;False
26;70,8447570800781;40,1644906997681;256,276;32,96069;8;166,5;False
27;70,798225402832;37,1719751358032;256,01;33,10095;8;166,5;False
28;70,8422470092773;42,0493391990662;256,2616;32,93994;8;166,5;False
29;70,7935333251953;37,2200051307678;255,9832;33,08423;8;166,5;False
30;70,7567749023438;37,0039748191833;255,7732;33,24622;8;166,5;False
