Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;52,3074646;-49,37873507;228,3338;28,19357;7;183,5;False
2;82,86066437;-19,10518103;235,2801;28,81512;7;131;False
3;82,68925476;-41,33138161;235,5785;28,89281;7;131;False
4;81,87693787;-43,71372566;235,4394;28,98457;7;131;False
5;98,34603119;-24,25485992;232,5927;27,11053;8;117,5;False
6;91,9723053;-42,35225048;229,4397;27,44672;8;117,5;False
7;91,36998749;-50,49864519;231,5651;27,7652;7;119,5;False
8;97,74261475;-40,09670029;234,3478;28,52341;8;103;False
9;96,77431488;-35,02772379;234,2475;28,64377;8;103;False
10;113,3184967;-12,45896912;227,5791;26,41422;8;85;False
11;112,6116638;-34,59129562;226,6802;26,3551;8;85;False
12;112,5548019;-13,46565075;227,1543;26,44531;8;85;False
13;112,4886627;-18,18531246;227,2999;26,47974;8;85;False
14;112,5959625;3,093135047;229,3664;26,82483;8;85;False
15;112,8505936;4,779194856;227,1866;26,41028;8;85;False
16;112,6488724;-10,58341568;226,9909;26,40399;8;85;False
17;112,6369171;-17,12472973;228,1184;26,60175;8;85;False
18;116,7229996;-8,819501162;235,5107;27,63751;8;80,5;False
19;116,6133728;-20,28053417;235,9525;27,73022;8;80,5;False
20;116,6039505;-17,36830158;236,0178;27,74298;8;80,5;False
21;116,5318909;-20,00891705;236,0177;27,75305;8;80,5;False
22;116,3730698;-26,98674812;235,4545;27,67657;8;80,5;False
23;116,4749222;-31,4263999;235,4507;27,66168;8;80,5;False
24;118,4125977;-4,479390907;237,0809;27,88611;7;77,5;False
25;118,6588821;-12,46688995;236,9553;27,82959;7;77,5;False
26;118,490509;-9,581327343;236,7462;27,81653;7;77,5;False
27;118,7429199;-42,57538395;236,7451;27,78101;7;77,5;False
28;118,7573395;-32,80333538;236,7427;27,77856;7;77,5;False
29;118,8192902;11,69635944;236,8814;27,79419;7;77,5;False
30;118,7510834;-52,15606041;236,7349;27,77808;7;77,5;False
