Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;101,988082885742;-58,7971360206604;236,8335;28,32491;7;103,5;False
2;101,881958007813;-62,8811962127686;236,1435;28,21818;7;103,5;False
3;101,899536132813;-77,724137878418;236,5677;28,29055;7;103,5;False
4;101,770355224609;-61,4357231140137;236,3134;28,26393;7;103,5;False
5;101,846145629883;-43,8035839080811;236,2791;28,24716;7;103,5;False
6;101,837226867676;-64,4521698236465;236,3887;28,26776;7;103,5;False
7;101,860404968262;-65,8159746170044;236,4918;28,28268;7;103,5;False
8;101,796562194824;-65,1507919549942;236,1926;28,23892;7;103,5;False
9;101,883346557617;-53,8136023759842;236,1845;28,22522;7;103,5;False
10;101,884796142578;-74,4729318618774;236,4022;28,26343;7;103,5;False
11;101,832962036133;-57,5439852714539;236,3631;28,26385;7;103,5;False
12;101,721046447754;-64,8031946182251;236,3106;28,27042;7;103,5;False
13;101,947761535645;-45,2544260025024;236,1503;28,21008;7;103,5;False
14;101,70011138916;-68,7994460105896;236,359;28,28192;7;103,5;False
15;101,896186828613;-32,6319252490997;236,1813;28,22284;7;103,5;False
16;101,748596191406;-50,7353121757507;236,4176;28,2854;7;103,5;False
17;104,999481201172;-56,4286085128784;222,1494;25,38275;7;103;False
18;105,62557220459;-67,6775030136108;222,7427;25,40039;7;103;False
19;106,325004577637;-45,5584909439087;222,9144;25,33569;7;103;False
20;106,303337097168;-40,023768901825;223,0474;25,36145;7;103;False
21;107,421508789063;-42,3477427482605;223,7188;25,32629;7;103;False
22;103,891975402832;-55,2105316638947;222,191;25,53961;7;103;False
23;104,692192077637;-51,9187242507935;222,1067;25,41687;7;103;False
24;101,985061645508;-63,9799331665039;221,7253;25,71802;7;103;False
25;104,080543518066;-61,6416223526001;222,0463;25,48914;7;103;False
26;106,892478942871;-66,1333602428436;223,0183;25,27722;7;103;False
27;106,613800048828;-44,3298566579819;222,8029;25,27771;7;103;False
28;107,253997802734;-49,6721490859985;223,2281;25,26465;7;103;False
29;104,290100097656;-53,2402257204056;222,2355;25,49341;7;103;False
30;104,787208557129;-56,8429800510406;222,3293;25,44238;7;103;False
