Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;184,734222412109;-38,7018482208252;439,6968;53,08791;6;95;False
2;225,814163208008;1,69030199050903;545,9429;59,10689;8;178,5;False
3;227,497985839844;-44,2814819335938;545,9345;58,82928;8;178,5;False
4;210,731719970703;-44,3407804489136;509,181;54,8389;8;178,5;False
5;226,608489990234;-3,9753134727478;545,9498;58,97786;8;178,5;False
6;227,611663818359;-43,4223615884781;545,9599;58,81531;8;178,5;False
7;227,307037353516;-43,9477063179016;545,9475;58,86295;8;178,5;False
8;225,136474609375;-49,199778175354;545,9407;59,21774;8;178,5;False
9;227,532379150391;-9,9450891494751;545,9545;58,8273;8;178,5;False
10;226,39225769043;-26,5419675827026;545,9291;59,00952;8;178,5;False
11;209,861572265625;-44,6970077514648;509,1794;54,97937;8;178,5;False
12;193,082977294922;-21,5508083343506;472,7837;51,05463;8;178,5;False
13;209,625762939453;-54,123828125;509,1844;55,01843;8;178,5;False
14;223,958770751953;-28,5295126914978;545,9478;59,41254;8;178,5;False
15;225,675811767578;-38,0785192489624;545,9298;59,1272;8;178,5;False
16;227,30322265625;-48,3729054927826;545,9473;58,86353;8;178,5;False
17;208,289321899414;-11,0429639816284;509,1793;55,23401;8;178,5;False
18;224,152099609375;-31,0108039855957;545,9384;59,37903;8;178,5;False
19;225,848556518555;-44,6970409393311;545,9326;59,09937;8;178,5;False
20;242,485443115234;-40,9285314559937;583,1581;63,20215;8;178,5;False
21;2246,0078125;63,7163631439209;656;68,67212;8;203;True
22;2243,97998046875;55,8115924835205;656;69,01184;8;203;True
23;2245,03759765625;62,0863305568695;656;68,83459;8;203;True
24;2244,97509765625;71,5908157348633;656;68,84509;8;203;True
25;2245,69140625;80,435627746582;656;68,7251;8;203;True
26;2244,43090820313;92,8907232284546;656;68,93628;8;203;True
27;2245,38159179688;155,918117904663;656;68,77698;8;203;True
28;2246,16821289063;163,260807704926;656;68,64526;8;203;True
29;2244,17602539063;155,435041236877;656;68,979;8;203;True
30;2244,73828125;128,329877948761;656;68,88477;8;203;True
