Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;71,9241409301758;46,2129460144043;242,4109;29,87957;8;148,5;False
2;71,9305572509766;40,9072338104248;242,4537;29,83512;8;148,5;False
3;71,9336242675781;39,9850346755981;242,4741;29,81413;8;148,5;False
4;71,9284973144531;40,6511849594116;242,4399;29,82005;8;148,5;False
5;74,1837539672852;41,4228203582764;257,429;36,23889;8;148;False
6;73,3754119873047;41,7241204833984;259,9377;36,76648;7;250,5;False
7;89,5269546508789;41,1069515991211;367,6147;55,19998;7;250,5;False
8;88,2667922973633;41,2529504394531;359,2136;47,67535;7;250,5;False
9;88,3040237426758;42,2975840759277;359,4618;47,44931;7;250,5;False
10;88,2525177001953;41,3007656478882;359,1184;47,62628;7;250,5;False
11;88,2905197143555;42,3543363571167;359,3718;47,6272;7;250,5;False
12;73,1582489013672;39,8067560958862;258,4899;36,6889;7;250,5;False
13;88,3436508178711;41,2712405014038;359,7259;47,7002;7;250,5;False
14;88,9640655517578;42,1571936035156;359,1902;47,57379;6;234;False
15;88,9854278564453;41,9768381500244;359,3327;47,38116;6;234;False
16;88,9981994628906;41,895291633606;359,4178;47,15442;6;234;False
17;88,9315490722656;41,235379447937;358,9735;47,14197;6;234;False
18;89,0483474731445;40,9272208786011;359,7521;47,48242;6;234;False
19;88,9643096923828;41,1790482711792;359,1919;47,10803;6;234;False
20;88,9583358764648;40,5242640304565;359,152;47,4104;6;234;False
21;88,9692993164063;41,051382484436;359,2252;47,13464;6;234;False
22;88,800048828125;42,1087511825562;358,0968;46,76624;6;234;False
23;88,9579162597656;39,6855709838867;359,1493;47,15601;6;234;False
24;88,7780914306641;41,3413912963867;357,9504;46,80457;6;234;False
25;89,0464324951172;41,9683781433105;359,7394;47,5094;6;234;False
26;88,9151000976563;41,5846337127686;358,8638;47,29041;6;234;False
27;89,0270004272461;42,2025622940063;359,6098;47,10596;6;234;False
28;88,7844924926758;40,1770752334595;357,9931;46,45825;6;234;False
29;88,9714584350586;41,5637760162354;359,2396;47,08899;6;234;False
30;89,0010681152344;41,9711379241943;359,437;47,14685;6;234;False
