Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;508,038330078125;79,11724792514;238,969;29,52661;8;149;False
2;524,943237304688;36,9310092354659;239,5143;29,6973;8;149;False
3;523,370910644531;34,3583927022293;239,4636;29,63128;8;149;False
4;123415,265625;1581,03009305093;4203,718;78,52826;8;259;False
5;122713,2734375;1566,10609439334;4181,073;82,07414;8;259;False
6;52313,97265625;709,22745076553;1910,128;64,90988;8;259;False
7;614,863403320313;30,4582875721157;242,4149;29,84784;6;175,5;False
8;613,634460449219;30,8927470443305;242,3753;29,83969;6;175,5;False
9;613,830322265625;34,4050103818998;242,3816;29,83429;6;175,5;False
10;613,505310058594;32,6802303618286;242,3711;29,84778;6;175,5;False
11;774,269592285156;47,0262717040721;247,5571;35,77554;6;195,5;False
12;858,31005859375;64,8151676297188;250,2681;34,25232;8;260;False
13;887,466186523438;53,8727506329305;251,2086;34,59076;8;260;False
14;892,483093261719;42,7137875827029;251,3704;34,65857;8;260;False
15;887,048095703125;64,3980057649314;251,1951;34,59393;8;260;False
16;887,29638671875;43,6600733749568;251,2031;34,59778;8;260;False
17;893,12451171875;47,8668515253346;251,3911;34,66998;8;260;False
18;887,107177734375;58,2218450915068;251,197;34,59387;8;260;False
19;892,869567871094;47,8743555579334;251,3829;34,66431;8;260;False
20;887,468139648438;42,6108911203221;251,2086;34,58203;8;260;False
21;892,692626953125;46,6371990643442;251,3772;34,64856;8;260;False
22;892,395141601563;53,7836090061814;251,3676;34,63837;8;260;False
23;886,769897460938;48,2686842651106;251,1861;34,58423;8;260;False
24;887,14599609375;48,1435127072036;251,1983;34,57654;8;260;False
25;892,6103515625;53,2313498744508;251,3745;34,65125;8;260;False
26;886,814392089844;55,474667127314;251,1876;34,57874;8;260;False
27;892,9892578125;55,3572221826296;251,3867;34,64392;8;260;False
28;886,7822265625;58,8143795477226;251,1865;34,58887;8;260;False
29;871,099182128906;45,5398896440864;250,6806;33,44336;8;262;False
30;887,201782226563;46,606935766153;251,2001;34,57825;8;260;False
