Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;582,32177734375;91,3830206768277;241,3652;29,82446;7;170,5;False
2;658,599975585938;63,7691078108037;243,8258;30,94656;8;236;False
3;1062,17138671875;88,9897965608009;256,8442;35,67693;8;256;False
4;1063,853515625;76,9202751095096;256,8985;34,54164;8;256;False
5;1065,32739257813;90,4206283713381;256,946;34,37805;8;256;False
6;1063,52514648438;102,977368020666;256,8879;34,50665;8;256;False
7;1065,32458496094;76,9173972991606;256,946;34,37302;8;256;False
8;1063,98400878906;77,7813328138242;256,9027;34,48309;8;256;False
9;1065,40686035156;79,1080979744438;256,9486;34,38098;8;256;False
10;1065,5771484375;97,7879631260876;256,9541;34,40695;8;256;False
11;1065,40966796875;86,1136239902116;256,9487;34,39395;8;256;False
12;1065,33972167969;95,4387562645134;256,9464;34,37305;8;256;False
13;1065,33972167969;96,6439042757265;256,9464;34,38257;8;256;False
14;1063,5791015625;111,855285976703;256,8896;34,46899;8;256;False
15;1065,396484375;94,4849922868113;256,9483;34,40497;8;256;False
16;1065,30090332031;101,213626012439;256,9452;34,33636;8;256;False
17;1065,76440429688;100,881302450939;256,9601;34,35797;8;256;False
18;1065,3642578125;94,5298210460072;256,9472;34,40118;8;256;False
19;1065,3369140625;102,904384719751;256,9464;34,35297;8;256;False
20;1065,39074707031;125,24236033593;256,9481;34,37354;8;256;False
21;1065,27160644531;105,886282685523;256,9442;34,35687;8;256;False
22;1065,3369140625;106,160301700079;256,9464;34,34973;8;256;False
23;1065,17126464844;109,556045221456;256,941;34,35229;8;256;False
24;1065,423828125;107,551598355252;256,9492;34,3938;8;256;False
25;1065,37939453125;120,458894664713;256,9477;34,3761;8;256;False
26;1065,25170898438;108,522577941573;256,9436;34,3551;8;256;False
27;1065,48352050781;100,854897653994;256,9511;34,41077;8;256;False
28;1065,20629882813;112,933044828707;256,9421;34,422;8;256;False
29;1065,32543945313;117,431783429968;256,946;34,37817;8;256;False
30;1063,95751953125;113,90533963001;256,9019;34,68323;8;256;False
