Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;76,3364105224609;56,5824768447876;231,2813;27,58462;5;86,5;False
2;76,3420333862305;48,7027893829346;231,3263;27,44746;5;86,5;False
3;76,3149871826172;48,2788522720337;231,1099;27,43388;5;86,5;False
4;76,3188018798828;48,158643913269;231,1404;27,45251;5;86,5;False
5;76,321174621582;48,166994934082;231,1594;27,44583;5;86,5;False
6;76,3158569335938;48,8458826065064;231,1168;27,44568;5;86,5;False
7;76,3250045776367;48,289619140625;231,19;27,46191;5;86,5;False
8;76,3248825073242;49,1534902572632;231,1891;27,49762;5;86,5;False
9;86,2859420776367;48,903108291626;347,2765;8,209839;8;257,5;False
10;82,0037612915039;48,8820780181885;313,019;55,03464;8;257,5;False
11;76,3126373291016;47,5752914047241;231,0911;27,43027;5;86,5;False
12;76,3539657592773;48,2969825363159;231,4217;27,49747;5;86,5;False
13;76,3526306152344;49,0285096740723;231,411;27,51447;5;86,5;False
14;76,3307571411133;48,3983829879761;231,236;27,49268;5;86,5;False
15;76,3160171508789;49,2448580551147;231,1181;27,45856;5;86,5;False
16;76,3319625854492;48,9625617218018;231,2457;27,48163;5;86,5;False
17;76,3187637329102;47,708731842041;231,1401;27,44031;5;86,5;False
18;76,3167495727539;48,7522732162476;231,124;27,43842;5;86,5;False
19;76,3208236694336;49,4928914642334;231,1566;27,4527;5;86,5;False
20;76,3252105712891;48,9536642456055;231,1917;27,4906;5;86,5;False
21;76,3351974487305;48,2797402572632;231,2716;27,46826;5;86,5;False
22;76,3186416625977;48,4799331665039;231,1391;27,4585;5;86,5;False
23;76,3623809814453;48,6193421173096;231,489;27,534;5;86,5;False
24;76,3200149536133;48,1621488952637;231,1501;27,45447;5;86,5;False
25;76,3185729980469;49,4591678237915;231,1386;27,4325;5;86,5;False
26;76,3245162963867;47,8487868118286;231,1861;27,48401;5;86,5;False
27;76,3069381713867;49,0641918945312;231,0455;27,43042;5;86,5;False
28;76,3468170166016;48,0114587402344;231,3645;27,49866;5;86,5;False
29;76,3247528076172;48,1653392791748;231,188;27,46338;5;86,5;False
30;76,314208984375;47,4875238418579;231,1037;27,43518;5;86,5;False
