Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;80,2911987304688;61,9247926902771;244,9565;31,51831;6;109,5;False
2;80,2761917114258;58,117232170105;244,8064;31,26785;6;109,5;False
3;80,2769622802734;58,6825962638855;244,8142;31,24871;6;109,5;False
4;80,2812271118164;58,5760206413269;244,8568;31,25565;6;109,5;False
5;80,2814407348633;58,5445174026489;244,859;31,25058;6;109,5;False
6;80,2804260253906;58,8545308303833;244,8489;31,26227;6;109,5;False
7;80,2984924316406;57,6676355361938;245,0295;31,39966;6;109,5;False
8;80,3105239868164;58,5256343650818;245,1498;31,5372;6;109,5;False
9;80,2857360839844;57,7662385559082;244,902;31,28525;6;109,5;False
10;80,2892303466797;58,6306019973755;244,9368;31,32758;6;109,5;False
11;80,3103485107422;58,8566490745544;245,148;31,55212;6;109,5;False
12;80,2850036621094;59,0845728492737;244,8946;31,31824;6;109,5;False
13;80,2862014770508;58,0451857566834;244,9066;31,30847;6;109,5;False
14;80,2832107543945;58,8639745903015;244,8767;31,26715;6;109,5;False
15;80,2790679931641;58,359058971405;244,8352;31,23694;6;109,5;False
16;80,2771224975586;58,3309747886658;244,8158;31,20648;6;109,5;False
17;80,2779083251953;58,9008627891541;244,8237;31,20728;6;109,5;False
18;80,287353515625;59,2910739898682;244,9181;31,35303;6;109,5;False
19;80,2857666015625;58,6556611442566;244,9022;31,297;6;109,5;False
20;80,2813873291016;58,6765217971802;244,8584;31,24744;6;109,5;False
21;80,2839965820313;58,9038943862915;244,8845;31,30786;6;109,5;False
22;80,2726593017578;58,0591376304626;244,7711;31,18225;6;109,5;False
23;80,289176940918;59,6333169364929;244,9363;31,39233;6;109,5;False
24;80,279167175293;58,7443005752563;244,8362;31,26013;6;109,5;False
25;80,2856597900391;58,3679510688782;244,9012;31,34241;6;109,5;False
26;80,2811126708984;58,818249168396;244,8557;31,24609;6;109,5;False
27;80,277458190918;58,7565146064758;244,8191;31,22986;6;109,5;False
28;80,2846755981445;58,9629784393311;244,8913;31,30444;6;109,5;False
29;80,2853012084961;58,7657183265686;244,8976;31,3219;6;109,5;False
30;80,2832107543945;59,1033275032043;244,8767;31,29749;6;109,5;False
