Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;77,3628387451172;54,1726257514954;254,9358;39,78553;8;115;False
2;77,3588180541992;47,3936821937561;254,9036;61,79856;8;115;False
3;75,7435760498047;46,9652538108826;241,036;30,49649;7;121;False
4;75,730354309082;46,8918697547913;240,9302;30,49814;7;121;False
5;75,7444000244141;47,0915182876587;241,0426;30,5;7;121;False
6;88,1642074584961;47,1639264678955;360,2438;12,39999;8;243,5;False
7;79,7025375366211;46,917790813446;292,5504;42,55597;8;243,5;False
8;75,7357864379883;46,9102032661438;240,9737;30,5;7;121;False
9;75,8288955688477;47,3791197776794;241,7186;30,89999;7;121;False
10;75,7414398193359;47,0516480064392;241,0189;30,49536;7;121;False
11;75,741813659668;47,3001399803162;241,0219;30,5;7;121;False
12;75,73681640625;48,0072199249268;240,9819;30,49963;7;121;False
13;75,8123016357422;47,6230958747864;241,5858;30,89996;7;121;False
14;75,8394927978516;47,2392023086548;241,8034;31;7;121;False
15;75,7380523681641;47,1721702957153;240,9918;30,5;7;121;False
16;75,7411422729492;47,6613795852661;241,0165;30,5;7;121;False
17;75,7440719604492;47,5419497299194;241,04;30,59991;7;121;False
18;75,8158950805664;47,5480273246765;241,6145;30,89996;7;121;False
19;75,7369232177734;47,4997478103638;240,9827;30,5;7;121;False
20;75,7329177856445;47,8359128952026;240,9507;30,5033;7;121;False
21;75,8154830932617;47,1342178726196;241,6112;30,9176;7;121;False
22;75,7449111938477;46,9417428779602;241,0466;30,59778;7;121;False
23;75,7442169189453;47,1793997764587;241,0412;30,52673;7;121;False
24;75,7440490722656;47,6622882270813;241,0398;30,5332;7;121;False
25;75,7430877685547;47,0236771774292;241,0321;30,5675;7;121;False
26;75,7338943481445;48,1730188179016;240,9585;30,52637;7;121;False
27;75,7745895385742;47,5154071998596;241,2841;30,70471;7;121;False
28;77,1604919433594;48,3767575263977;274,1993;13,44946;8;257;False
29;75,8255767822266;46,5780654907227;241,692;30,93604;7;121;False
30;75,8226547241211;47,4291593170166;241,6687;30,88379;7;121;False
