Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;79,2047653198242;61,9099111747742;240,7558;29,41224;6;138,5;False
2;79,2072143554688;59,0096654319763;240,7803;29,311;6;138,5;False
3;79,7012329101563;58,6772517585754;251,9469;34,8645;7;145;False
4;79,7405624389648;58,4891002082825;252,3403;34,87752;7;145;False
5;79,7384643554688;58,5677994346619;252,3192;34,90839;7;145;False
6;79,7639694213867;58,585733089447;252,5743;34,99228;7;145;False
7;79,7643203735352;58,5167960166931;252,5778;35,01138;7;145;False
8;79,7581939697266;58,8463741111755;252,5165;34,98724;7;145;False
9;79,7639770507813;58,4345524406433;252,5744;34,98846;7;145;False
10;79,764289855957;59,1321988487244;252,5775;35,01025;7;145;False
11;79,738166809082;59,3640100860596;252,3163;34,89642;7;145;False
12;79,6700439453125;58,6923209762573;251,635;34,6825;7;145;False
13;79,738410949707;58,8701581573486;252,3188;34,92023;7;145;False
14;79,7384948730469;58,7365529251099;252,3196;34,90717;7;145;False
15;79,7586059570313;58,7081129837036;252,5207;35,00458;7;145;False
16;79,7646865844727;59,2832291221619;252,5815;35,02588;7;145;False
17;79,7385711669922;58,6852936172485;252,3203;34,90948;7;145;False
18;79,7384643554688;58,1995695304871;252,3193;34,9165;7;145;False
19;79,7646026611328;58,777961730957;252,5807;34,99866;7;145;False
20;79,7384338378906;58,3290930557251;252,3189;34,9176;7;145;False
21;79,7401809692383;58,2029438591003;252,3364;34,89355;7;145;False
22;79,7383346557617;58,8670438766479;252,318;34,8811;7;145;False
23;79,7642211914063;59,1982755279541;252,5768;34,99683;7;145;False
24;79,7383728027344;58,306729927063;252,3183;34,90186;7;145;False
25;79,7596893310547;58,4190139770508;252,5315;35,01599;7;145;False
26;79,7402954101563;59,0792506217957;252,3376;34,94482;7;145;False
27;79,8657150268555;58,8639818763733;253,5917;35,23206;7;145;False
28;79,7380599975586;58,8661479568481;252,3153;34,88562;7;145;False
29;79,7382659912109;59,1604071807861;252,3173;34,88269;7;145;False
30;79,7383651733398;58,8405882835388;252,3183;34,91101;7;145;False
