Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;68,8308639526367;36,9416306114197;242,9086;29,88113;7;156,5;False
2;68,8423156738281;35,1365961074829;242,974;29,82648;7;156,5;False
3;69,8370056152344;37,2839643096924;250,3512;34,05658;8;163,5;False
4;69,8237152099609;36,2852686691284;250,2753;33,96222;8;163,5;False
5;69,8266448974609;35,9797315406799;250,2921;33,92374;8;163,5;False
6;69,7826538085938;34,1775836181641;250,0407;33,8381;8;163,5;False
7;69,8388061523438;35,5679816627502;250,3615;33,94406;8;163,5;False
8;69,840934753418;34,5937504959106;250,3737;33,98447;8;163,5;False
9;69,840934753418;35,0533058357239;250,3737;33,99945;8;163,5;False
10;69,8364562988281;35,8240798568726;250,3481;33,9552;8;163,5;False
11;69,825065612793;34,6099242401123;250,283;33,97931;8;163,5;False
12;69,8157958984375;37,1147443008423;250,23;33,90631;8;163,5;False
13;69,8268203735352;35,4398727416992;250,2931;33,91486;8;163,5;False
14;69,9375076293945;35,4444140434265;253,4726;35,58441;8;209,5;False
15;69,8166275024414;36,8769721984863;250,2348;33,92468;8;163,5;False
16;69,8184432983398;35,648418006897;250,2452;33,91144;8;163,5;False
17;69,8731689453125;35,5081130409241;253,105;35,52753;8;209,5;False
18;69,9486694335938;36,7514025115967;253,5364;35,74707;8;209,5;False
19;69,8426818847656;35,9802419090271;252,9307;35,46381;8;209,5;False
20;69,7808532714844;37,591787109375;250,0304;33,84235;8;163,5;False
21;69,8328170776367;35,2389524459839;250,3273;33,97186;8;163,5;False
22;69,8551406860352;34,9232492256165;253,002;35,49036;8;209,5;False
23;69,9529113769531;35,3631121635437;253,5607;36,13818;8;209,5;False
24;69,9515762329102;34,9270699119568;253,553;35,96057;8;209,5;False
25;69,823486328125;34,8113997459412;250,274;33,92993;8;163,5;False
26;69,8361129760742;35,161675491333;250,3461;33,95093;8;163,5;False
27;69,8343963623047;35,5381490707397;250,3364;33,96509;8;163,5;False
28;69,8358306884766;36,4237955856323;250,3445;33,96997;8;163,5;False
29;69,8389282226563;35,7641310119629;250,3622;33,98389;8;163,5;False
30;69,8232727050781;36,3854166793823;250,2728;33,93176;8;163,5;False
