Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;578,808654785156;101,96082697312;241,2519;29,21389;8;125,5;False
2;708,928588867188;52,5989011428319;245,4493;32,1985;7;220,5;False
3;673,37060546875;45,3400317962126;244,3023;30,52096;7;220,5;False
4;652,515502929688;33,5131713025815;243,6295;30,34805;7;220,5;False
5;770,226196289063;42,5643867472342;247,4267;34,12489;7;246;False
6;794,3125;42,9078396884725;248,2036;34,08165;7;246;False
7;794,184753417969;37,5919091437633;248,1995;34,07248;7;246;False
8;791,852294921875;36,8220715684971;248,1243;34,05966;7;246;False
9;1105,6005859375;53,7011491032705;258,2452;33,64764;7;202,5;False
10;1106,6572265625;53,0208694217727;258,2793;33,26025;7;202,5;False
11;1106,38671875;52,3419066286879;258,2705;33,26556;7;202,5;False
12;1106,68566894531;52,4982452141897;258,2802;33,24533;7;202,5;False
13;1107,24377441406;58,5837268285686;258,2982;33,16534;7;202,5;False
14;1107,01110839844;59,8107476861527;258,2907;33,42407;7;202,5;False
15;1106,85302734375;56,7306934603645;258,2856;33,24799;7;202,5;False
16;1106,73010253906;46,0635424886132;258,2816;33,25549;7;202,5;False
17;1106,83227539063;44,2727964821582;258,2849;33,26587;7;202,5;False
18;1105,97607421875;58,5935685609002;258,2573;33,2597;7;202,5;False
19;1106,66857910156;45,9230741570548;258,2796;33,24146;7;202,5;False
20;1107,63732910156;83,3838567779555;258,3109;33,19037;7;202,5;False
21;1108,10571289063;72,6489773257442;258,326;32,85889;7;202,5;False
22;1107,45385742188;46,0711691843656;258,305;32,95148;7;202,5;False
23;1106,60144042969;67,1440686351076;258,2775;33,24957;7;202,5;False
24;1106,68371582031;40,6076108215687;258,2801;33,24231;7;202,5;False
25;1108,78588867188;53,5415947594059;258,3479;32,90588;7;202,5;False
26;1106,43395996094;46,9767102630188;258,2721;33,24609;7;202,5;False
27;1107,40747070313;68,1707840532375;258,3035;32,87;7;202,5;False
28;1106,89562988281;48,7793787315022;258,287;33,24451;7;202,5;False
29;1106,47180175781;48,5228576042767;258,2733;33,25598;7;202,5;False
30;1106,38195800781;44,5520765151596;258,2704;33,24988;7;202,5;False
