Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;88,7404174804688;-45,9209062576294;241,1575;29,59243;8;123;False
2;88,9623260498047;-92,7212687969208;241,3366;29,59237;8;123;False
3;88,8818130493164;-89,8505072593689;241,0431;29,55161;8;123;False
4;88,8759078979492;-103,400527191162;241,1548;29,57239;8;123;False
5;88,8158340454102;-101,532782554626;241,1136;29,57372;8;123;False
6;88,9551162719727;-82,5541763782501;241,3252;29,59137;8;123;False
7;88,88525390625;-84,3828136444092;241,3401;29,60411;8;123;False
8;88,8680419921875;-98,9235298156738;241,3538;29,60904;8;123;False
9;88,9106216430664;-96,3340984344482;241,3152;29,59601;8;123;False
10;88,8772583007813;-100,580372619629;241,0626;29,55576;8;123;False
11;88,9612121582031;-95,2415214538574;241,3262;29,59067;8;123;False
12;3462,76635742188;107,498756027222;3525,641;62,92099;8;281;False
13;88,9523010253906;-107,663059997559;240,9923;29,53238;8;123;False
14;88,7853546142578;-94,2066883087158;241,1725;29,58862;8;123;False
15;88,9392013549805;-90,1652324199677;241,3161;29,59204;8;123;False
16;88,9308242797852;-105,410732078552;241,3298;29,5957;8;123;False
17;89,061393737793;-103,383790588379;241,3321;29,57727;8;123;False
18;88,9514999389648;-87,3857809066772;241,0664;29,54572;8;123;False
19;1024,4736328125;-39,8717918395996;1201,788;46,04968;8;259,5;False
20;88,9148559570313;-101,593008041382;241,1517;29,56622;8;123;False
21;88,97705078125;-95,2318130493164;241,3268;29,5885;8;123;False
22;205,49592590332;-81,8224151611328;114,6748;3,694214;8;216;False
23;100,369186401367;-101,510517120361;92,03156;4,620117;8;216;False
24;88,9643249511719;-85,4238465309143;241,3248;29,58997;8;123;False
25;88,8976135253906;-104,942461013794;241,0639;29,55304;8;123;False
26;592,147888183594;-61,8002695083618;1027,354;77,49982;8;281;False
27;88,7972259521484;-94,892892074585;241,1329;29,57983;8;123;False
28;88,9578247070313;-88,0513230323791;241,3304;29,59192;8;123;False
29;88,8971328735352;-81,8104745864868;241,3149;29,5979;8;123;False
30;88,9420928955078;-91,2730917453766;241,3266;29,59351;8;123;False
