Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;69,3960571289063;41,9502205657959;243,5126;31,46008;8;85,5;False
2;69,3676910400391;40,845712928772;243,3505;31,31773;8;85,5;False
3;69,5127105712891;40,2994527053833;244,1792;32,25107;8;85,5;False
4;69,3980484008789;38,0596295547485;243,524;31,3495;8;85,5;False
5;69,4158706665039;38,1710213851929;243,6258;31,34581;8;85,5;False
6;69,5220642089844;39,2673101997376;244,2327;32,30908;8;85,5;False
7;69,4645462036133;38,6527905464172;243,904;31,76526;8;85,5;False
8;69,5113754272461;39,3175919342041;244,1716;32,24203;8;85,5;False
9;69,3715362548828;38,5153626823425;243,3725;31,34604;8;85,5;False
10;69,3688659667969;37,8113070106506;243,3573;31,33313;8;85,5;False
11;69,3689651489258;38,3054409408569;243,3578;31,32513;8;85,5;False
12;69,3689422607422;38,541729183197;243,3577;31,32587;8;85,5;False
13;69,4623794555664;39,708534412384;243,8916;31,69409;8;85,5;False
14;69,4612350463867;41,5328083610535;243,885;31,68567;8;85,5;False
15;69,4678115844727;39,5615763092041;243,9226;31,7923;8;85,5;False
16;69,3676681518555;39,9458138465881;243,3504;31,35016;8;85,5;False
17;69,5175628662109;37,9390599632263;244,2069;32,29095;8;85,5;False
18;69,970817565918;39,3622240257263;249,0395;34,08234;8;126;False
19;69,9982070922852;38,0115704345703;249,196;34,08661;8;126;False
20;69,933479309082;39,1556956672668;248,8261;33,93384;8;126;False
21;69,9937896728516;40,2454221916199;249,1707;34,06824;8;126;False
22;70,7747268676758;38,3669526290894;256,1205;37,44006;7;194,5;False
23;70,7744140625;38,9922997093201;256,1187;42,08484;7;194,5;False
24;69,9327087402344;41,8712348747253;248,8217;33,93823;8;126;False
25;69,993896484375;38,889850063324;249,1714;34,06384;8;126;False
26;70,2181015014648;40,0663616371155;252,9397;35,46838;7;194,5;False
27;69,9845657348633;40,2263398742676;249,118;34,06177;8;126;False
28;69,9402847290039;40,668180847168;248,865;34,00049;8;126;False
29;70,1454849243164;39,0987866783142;252,5248;35,34302;7;194,5;False
30;69,9948348999023;38,7826357841492;249,1767;34,0647;8;126;False
