Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;68,1802368164063;41,9653022575378;238,2494;29,75223;7;139,5;False
2;69,2797241210938;35,5936650085449;247,3284;32,93592;7;190;False
3;69,6727600097656;34,6115091133118;249,5743;33,7971;7;190;False
4;69,4600067138672;34,4874629211426;248,3586;33,3508;7;190;False
5;69,590705871582;34,2626524162293;249,1054;33,6778;7;190;False
6;69,633918762207;36,385885257721;249,3524;33,70035;7;190;False
7;69,3177795410156;36,9740120506287;247,5459;32,99066;7;190;False
8;69,5893936157227;37,1874390411377;249,0979;33,66238;7;190;False
9;69,6713104248047;35,5256307983398;249,566;33,8262;7;190;False
10;69,4710083007813;35,7682936096191;248,4215;33,38763;7;190;False
11;69,6321411132813;35,6731948852539;249,3422;33,70612;7;190;False
12;69,5913696289063;35,3781825065613;249,1093;33,67493;7;190;False
13;69,3222427368164;34,1705489349365;247,5714;32,98566;7;190;False
14;69,588737487793;36,4541184043884;249,0942;33,63098;7;190;False
15;69,3215103149414;34,5635289001465;247,5671;32,97369;7;190;False
16;69,3236541748047;34,7749911689758;247,5794;32,95227;7;190;False
17;69,6715087890625;35,6380088615417;249,5672;33,78809;7;190;False
18;69,3306884765625;36,0013193511963;247,6196;32,96478;7;190;False
19;69,329460144043;35,8966348648071;247,6126;32,94055;7;190;False
20;69,2724761962891;35,0999779510498;247,287;32,80829;7;190;False
21;69,4512939453125;35,1671412277222;248,3088;33,34039;7;190;False
22;69,3025054931641;36,6259295272827;247,4586;32,90253;7;190;False
23;69,2475280761719;34,5239710426331;247,1444;32,7417;7;190;False
24;69,5867156982422;35,8179612350464;249,0827;33,63318;7;190;False
25;69,3249969482422;35,5374715042114;247,5871;32,97864;7;190;False
26;69,3255157470703;35,8249388885498;247,59;32,98181;7;190;False
27;69,3229675292969;36,2529829216003;247,5755;32,99023;7;190;False
28;69,671516418457;36,5253697013855;249,5672;33,79248;7;190;False
29;69,6693115234375;35,6524175453186;249,5546;33,79895;7;190;False
30;69,3225173950195;36,6107316207886;247,573;33,0304;7;190;False
