Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;75,7681884765625;56,7012636947632;233,9172;29,61675;6;97;False
2;75,7734756469727;48,2025856399536;233,9595;29,56064;6;97;False
3;75,8344497680664;49,7427613449097;234,4473;29,62605;6;97;False
4;75,819580078125;48,1354688262939;234,3283;29,61971;6;97;False
5;75,8264312744141;48,3585724258423;234,3831;29,61887;6;97;False
6;75,8252868652344;49,4068548965454;234,374;29,6488;6;97;False
7;75,8281478881836;48,9662494277954;234,3969;29,62976;6;97;False
8;75,8282928466797;48,9319034576416;234,398;29,63477;6;97;False
9;75,8286437988281;48,8017487335205;234,4008;29,64032;6;97;False
10;75,8012161254883;49,1224182128906;234,1814;29,63287;6;97;False
11;75,8308486938477;48,6843614959717;234,4184;29,6344;6;97;False
12;75,8357009887695;49,5703514099121;234,4572;29,62225;6;97;False
13;75,8291931152344;48,0737281799316;234,4052;29,64642;6;97;False
14;75,8286209106445;48,5349326324463;234,4007;29,62799;6;97;False
15;75,7725830078125;47,8617699050903;233,9524;29,56879;6;97;False
16;75,8263473510742;49,0604524230957;234,3824;29,6366;6;97;False
17;75,829460144043;48,7780297088623;234,4074;29,62463;6;97;False
18;75,8230667114258;48,5558773040772;234,3562;29,62158;6;97;False
19;75,8282089233398;49,4410451126099;234,3973;29,64368;6;97;False
20;75,8387603759766;48,7901357650757;234,4817;29,63562;6;97;False
21;75,839973449707;48,4159903717041;234,4914;29,63696;6;97;False
22;75,8281021118164;48,7758019638062;234,3964;29,63342;6;97;False
23;75,8288269042969;48,6302699279785;234,4023;29,625;6;97;False
24;75,8267517089844;48,4339133453369;234,3857;29,62549;6;97;False
25;76,0566635131836;49,2582079315186;268,604;22,02234;8;279;False
26;75,7763824462891;49,730378036499;233,9828;29,5791;6;97;False
27;75,8269500732422;48,2152863311768;234,3873;29,61621;6;97;False
28;75,8371047973633;50,2773908615112;234,4685;29,63806;6;97;False
29;75,8261947631836;48,8373965835571;234,3812;29,6333;6;97;False
30;75,8268203735352;48,2119480895996;234,3863;29,63098;6;97;False
