Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;78,0594329833984;57,272193145752;236,0023;28,93014;5;110,5;False
2;78,0342025756836;55,6251876831055;235,75;28,89975;5;110,5;False
3;78,0702362060547;59,6078872680664;236,1103;28,93244;5;110,5;False
4;78,0337524414063;57,3699970245361;235,7455;28,89398;5;110,5;False
5;78,0336685180664;56,4084299087524;235,7446;28,90636;5;110,5;False
6;78,0687103271484;59,621382522583;236,095;28,93985;5;110,5;False
7;78,0695953369141;56,4077558517456;236,1039;28,92917;5;110,5;False
8;78,026237487793;57,6829174041748;235,6703;28,8862;5;110,5;False
9;78,0328369140625;56,65891456604;235,7363;28,90796;5;110,5;False
10;78,0379028320313;56,5243457794189;235,787;28,92642;5;110,5;False
11;78,0696105957031;59,3117151260376;236,104;28,94;5;110,5;False
12;78,0327529907227;58,5268323898315;235,7354;28,89868;5;110,5;False
13;78,0334625244141;57,5587446212769;235,7426;28,90515;5;110,5;False
14;78,0279006958008;59,6172723770142;235,687;28,89008;5;110,5;False
15;78,0704727172852;57,5930076599121;236,1127;28,92847;5;110,5;False
16;78,0671691894531;58,5891958236694;236,0796;28,93536;5;110,5;False
17;78,0647659301758;53,5414848327637;236,0556;28,92828;5;110,5;False
18;78,0545883178711;55,1045049667358;235,9539;28,91974;5;110,5;False
19;78,0674285888672;56,5858173370361;236,0822;28,93243;5;110,5;False
20;78,0296249389648;56,4454763412476;235,7042;28,89667;5;110,5;False
21;78,0636215209961;56,7851921081543;236,0441;28,92352;5;110,5;False
22;78,0632781982422;57,6709007263184;236,0407;28,922;5;110,5;False
23;78,0719528198242;55,2852283477783;236,1275;28,93744;5;110,5;False
24;79,4351196289063;60,1141618728638;229,7933;30,22351;4;163;False
25;79,6616516113281;58,1569995880127;232,0587;30,47705;4;163;False
26;80,2953796386719;57,0352756500244;238,3959;32,23132;4;163;False
27;79,3586120605469;55,7809638977051;229,0283;29,90637;4;163;False
28;80,2856369018555;57,2842388153076;238,2986;32,22156;4;163;False
29;79,4920883178711;55,9783224105835;230,3631;30,19873;4;163;False
30;80,1628036499023;57,9346815109253;237,0703;31,573;4;163;False
