Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;76,9842147827148;-64,5055621147156;225,4258;29,63703;7;107;False
2;79,0212936401367;-112,727234458923;225,8445;29,41402;7;107;False
3;78,8663940429688;-88,1405891418457;226,0333;29,47095;7;107;False
4;74,99365234375;-102,006913089752;225,8793;30,01344;7;107;False
5;80,3304748535156;-98,2519423484802;225,7082;29,19794;7;107;False
6;75,3771896362305;-101,376770782471;225,9229;29,96465;7;107;False
7;74,2957229614258;-88,4245481491089;225,9982;30,13858;7;107;False
8;73,2686309814453;-100,878704547882;225,4547;30,19165;7;107;False
9;81,3984909057617;-70,4570593357086;225,9164;29,07993;7;107;False
10;73,6475830078125;-97,1267322540283;227,4322;30,49734;7;107;False
11;74,2940826416016;-97,8597055435181;226,1473;30,16608;7;107;False
12;73,7786331176758;-91,713666176796;227,432;30,47778;7;107;False
13;76,4378204345703;-94,9183408737183;226,0059;29,82312;7;107;False
14;78,4737319946289;-96,2310922622681;225,8293;29,49152;7;107;False
15;80,0116271972656;-90,0183698892593;227,1877;29,51245;7;107;False
16;74,3256607055664;-72,9494758367538;227,0627;30,3288;7;107;False
17;1017,33728027344;-41,1993871688843;1287,656;57,38055;8;281;False
18;74,1105880737305;-98,4237894058228;225,7326;30,11749;7;107;False
19;80,7185516357422;-85,0430508136749;225,9416;29,18353;7;107;False
20;75,87646484375;-100,448275184631;225,9277;29,89172;7;107;False
21;73,381965637207;-99,0870662689209;226,0286;30,27985;7;107;False
22;78,6877975463867;-108,018776702881;226,3386;29,55255;7;107;False
23;73,8399200439453;-77,235463142395;226,2365;30,24982;7;107;False
24;1523,18176269531;54,3039276361465;1861,214;76,16693;8;256,5;False
25;147,152313232422;-79,5333374023437;201,7019;11,13037;8;251,5;False
26;74,1828002929688;-105,305014705658;226,0199;30,1593;7;107;False
27;80,2915954589844;-80,1794461727142;225,6711;29,1969;7;107;False
28;237,408172607422;-79,5814796447754;286,0302;13,02307;8;274,5;False
29;1731,64123535156;5,27601919174194;1840,616;47,70813;8;281;False
30;80,2482986450195;-104,895001411438;225,9189;29,24805;7;107;False
