Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;76,4861755371094;54,6988804244995;247,7856;33,67958;7;126,5;False
2;76,4188995361328;46,5831738090515;247,2474;71,0142;7;126,5;False
3;76,4045562744141;47,8648029899597;247,1326;33,31003;7;126,5;False
4;76,403076171875;47,3171527290344;247,1208;33,29015;7;126,5;False
5;76,4024047851563;47,5188257026672;247,1155;33,29663;7;126,5;False
6;76,4270477294922;48,0350244522095;247,3126;33,39624;7;126,5;False
7;76,406494140625;47,9159453392029;247,1482;33,36035;7;126,5;False
8;76,4028015136719;47,4339242553711;247,1186;33,34238;7;126,5;False
9;85,7140579223633;47,6239223480225;343,8881;12,45227;7;278;False
10;76,4729690551758;47,4476410293579;247,68;33,54254;7;126,5;False
11;76,4061965942383;47,4520542144775;247,1458;33,33929;7;126,5;False
12;76,4057998657227;46,6942929077148;247,1426;33,3634;7;126,5;False
13;76,4032516479492;48,1208997917175;247,1223;33,31268;7;126,5;False
14;76,4810256958008;47,117512550354;247,7445;33,51465;7;126,5;False
15;76,4035186767578;47,3332044792175;247,1244;33,34998;7;126,5;False
16;76,4027633666992;47,0760943222046;247,1183;33,34149;7;126,5;False
17;76,4035491943359;48,2037322425842;247,1246;33,35156;7;126,5;False
18;76,4320907592773;47,9962593078613;247,353;33,45276;7;126,5;False
19;76,4038696289063;47,3586124610901;247,1272;33,33789;7;126,5;False
20;76,4018859863281;47,2663910675049;247,1113;33,3252;7;126,5;False
21;76,4008941650391;47,5009491920471;247,1033;33,28687;7;126,5;False
22;76,405632019043;47,3519499588013;247,1413;33,36621;7;126,5;False
23;76,4313430786133;47,5598813056946;247,347;33,42639;7;126,5;False
24;76,4043045043945;47,3699522399902;247,1306;33,34875;7;126,5;False
25;76,4064712524414;48,3470093154907;247,148;33,32104;7;126,5;False
26;76,4022903442383;47,2092962265015;247,1145;33,33105;7;126,5;False
27;76,4018096923828;46,8725720214844;247,1107;33,28284;7;126,5;False
28;76,4025955200195;47,6450164031982;247,117;33,30005;7;126,5;False
29;76,4785385131836;48,7425951766968;247,7245;33,6001;7;126,5;False
30;76,4758529663086;46,8692695999146;247,703;33,49902;7;126,5;False
