Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;57,2271881103516;-66,2776927947998;222,3458;26,47942;7;183;False
2;87,7071685791016;-30,0532590866089;220,6404;25,09549;6;138;False
3;86,2420501708984;-50,655340051651;221,1456;25,37962;6;138;False
4;86,0691375732422;-62,6445266723633;226,9253;24,42709;8;167,5;False
5;86,7722854614258;-61,2867903709412;221,6306;25,39157;6;138;False
6;84,4608917236328;-55,8301095962524;221,5504;25,69101;6;138;False
7;87,9208755493164;-33,7031983375549;220,795;25,09335;6;138;False
8;87,9021682739258;-50,9800398588181;220,6678;25,07404;6;138;False
9;85,6883850097656;-71,6294593811035;221,1908;25,46228;6;138;False
10;87,3334350585938;-51,1539062261581;221,3338;25,26483;6;138;False
11;87,8607482910156;-76,8598378658295;220,7925;25,10098;6;138;False
12;89,376579284668;-68,9650930404663;220,6175;24,86823;6;138;False
13;89,678092956543;-41,2927366256714;220,8696;24,87109;6;138;False
14;86,369873046875;-72,2446192264557;221,4856;25,42096;6;138;False
15;87,8692092895508;-57,0010620594025;220,5666;25,0611;6;138;False
16;86,6744079589844;-59,7795899391174;221,6079;25,40088;6;138;False
17;85,6267395019531;-65,3585722446442;221,1842;25,46948;6;138;False
18;86,9672698974609;-43,8051244735718;221,5397;25,34961;6;138;False
19;87,0372695922852;-50,8854795455933;221,5343;25,33923;6;138;False
20;110,319114685059;-35,8110697746277;232,9577;27,6311;6;87;False
21;110,251640319824;-47,8062055587769;232,8945;27,62946;6;87;False
22;110,110687255859;-56,3714124679565;232,8317;27,63818;6;87;False
23;110,32837677002;-58,7025703430176;232,8869;27,61737;6;87;False
24;110,362228393555;-34,4770223379135;232,6872;27,57758;6;87;False
25;110,275665283203;-68,7901795387268;232,6853;27,58936;6;87;False
26;110,251129150391;-73,1878481864929;232,8388;27,61975;6;87;False
27;110,344764709473;-50,9828176498413;232,7328;27,58801;6;87;False
28;110,487045288086;-45,4464493513107;232,8435;27,58752;6;87;False
29;106,708221435547;-50,7164706230164;232,6023;28,07703;6;87;False
30;110,376022338867;-54,1930320978165;232,7445;27,58569;6;87;False
