Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;158,825500488281;-26,5481678009033;406,9856;49,77835;8;113;False
2;161,55451965332;-25,1912978887558;407,017;49,34115;8;113;False
3;167,849670410156;9,60901031494141;407,0425;48,32967;8;113;False
4;180,23405456543;-12,8146080493927;404,6559;44,74532;8;128;False
5;221,870300292969;-22,799334526062;512,1746;57,69011;8;128;False
6;198,648284912109;-22,3507612228394;440,1952;48,27521;8;128;False
7;236,644348144531;25,9928895950317;549,4371;62,1377;8;128;False
8;2236,44165039063;123,034648990631;656;76,12589;8;134,5;True
9;2239,33032226563;97,1418947219849;656;75,62762;8;134,5;True
10;2238,3525390625;105,903635597229;656;75,7962;8;134,5;True
11;2265,91430664063;211,75896282196;656;72,18927;8;121,5;True
12;2271,88159179688;215,037485408783;656;71,17676;8;121,5;True
13;2273,142578125;436,482771492004;656;70,96338;8;121,5;True
14;2266,1953125;234,262626171112;656;72,14148;8;121,5;True
15;2269,0029296875;207,809736204147;656;71,66467;8;121,5;True
16;2271,98559570313;213,898107528687;656;71,15918;8;121,5;True
17;2267,36840820313;192,866749191284;656;71,94214;8;121,5;True
18;2273,8369140625;251,746930503845;656;70,84595;8;121,5;True
19;2273,98071289063;213,812332057953;656;70,82166;8;121,5;True
20;2270,86547851563;178,584680271149;656;71,34888;8;121,5;True
21;2271,81469726563;188,62621679306;656;71,18811;8;121,5;True
22;2268,376953125;193,798569417;656;71,77087;8;121,5;True
23;2267,72705078125;191,183221817017;656;71,88123;8;121,5;True
24;2267,548828125;183,119243621826;656;71,9115;8;121,5;True
25;2238,09448242188;171,537194156647;656;75,8407;8;134,5;True
26;2267,49780273438;286,174191331863;656;71,92017;8;121,5;True
27;2267,73852539063;293,271078968048;656;71,87927;8;121,5;True
28;2269,0986328125;191,161156845093;656;71,64844;8;121,5;True
29;2270,8828125;227,781775093079;656;71,34595;8;121,5;True
30;2272,43115234375;196,694769382477;656;71,08374;8;121,5;True
