Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;76,0426177978516;53,6977255630493;238,245;28,72167;6;111,5;False
2;76,0009613037109;47,1964807891846;243,9774;31,49527;7;127;False
3;76,0185775756836;47,5199504470825;244,1184;31,56555;7;127;False
4;75,9728698730469;48,0407134056091;243,7527;31,36394;7;127;False
5;75,9868774414063;47,721302280426;243,8648;31,43964;7;127;False
6;81,485969543457;47,5795763015747;308,6561;7,012177;8;256;False
7;76,1645889282227;46,6228662872314;245,2864;32,34277;7;127;False
8;75,9598617553711;46,6132824897766;243,6487;31,22131;7;127;False
9;75,9695358276367;47,4609150886536;243,726;31,31854;7;127;False
10;76,0021362304688;47,4880286598206;243,9869;31,51685;7;127;False
11;75,9779891967773;47,2019125175476;243,7936;31,37677;7;127;False
12;75,9790954589844;46,9222989463806;243,8025;31,38086;7;127;False
13;76,0163269042969;47,2485751533508;244,1003;31,59436;7;127;False
14;75,9541244506836;47,7593805503845;243,6028;31,18286;7;127;False
15;76,0004348754883;47,9083141899109;243,9732;31,45667;7;127;False
16;76,3335189819336;46,9780054473877;256,4071;33,82214;8;181;False
17;76,3348770141602;47,3776337432861;256,418;33,62854;8;181;False
18;76,3346481323242;46,9027909088135;256,4161;34,25159;8;181;False
19;76,3366088867188;47,0836704444885;256,4318;34,30713;8;181;False
20;76,3295745849609;47,3591895675659;256,3755;33,24426;8;181;False
21;76,3385925292969;48,1746569061279;256,4477;34,07251;8;181;False
22;76,3386993408203;48,3310113334656;256,4485;33,93469;8;181;False
23;76,3216171264648;46,9624617576599;256,3119;33,91064;8;181;False
24;76,3343887329102;47,1645915222168;256,4141;33,78357;8;181;False
25;76,3279266357422;46,5045657539368;256,3623;34,09058;8;181;False
26;76,3385620117188;46,8050187110901;256,4474;33,87695;8;181;False
27;85,6165313720703;48,2574892044067;327,9609;41,66187;7;175;False
28;85,4265365600586;47,1923964309692;326,4409;49,65552;7;175;False
29;76,3333358764648;46,6868308448792;256,4057;33,44775;8;181;False
30;76,3358917236328;46,9677760505676;256,4261;33,86865;8;181;False
