Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;68,1691436767578;36,1434209060669;231,2332;28,92102;5;135,5;False
2;67,7751388549805;36,2645889282227;236,5436;28,67805;7;150,5;False
3;67,8233795166016;38,1477196121216;229,2574;29,80417;5;135,5;False
4;68,8221206665039;39,3030692481995;248,9262;33,8978;8;242,5;False
5;68,8998336791992;40,9518169021606;249,3703;33,98627;8;242,5;False
6;68,8996429443359;37,2962495994568;249,3692;33,95749;8;242,5;False
7;68,8996047973633;38,3012399864197;249,369;33,97922;8;242,5;False
8;68,8991622924805;37,9692475128174;249,3665;33,97122;8;242,5;False
9;68,8991470336914;39,1932556152344;249,3664;33,95364;8;242,5;False
10;68,8984298706055;39,7429933547974;249,3623;33,94806;8;242,5;False
11;68,8975067138672;37,9759801864624;249,357;33,97809;8;242,5;False
12;68,9004364013672;38,7931752204895;249,3737;33,98077;8;242,5;False
13;68,8972473144531;38,3611512184143;249,3555;33,99609;8;242,5;False
14;68,8977661132813;38,869631061554;249,3585;33,99384;8;242,5;False
15;68,8993072509766;38,3269215202332;249,3673;33,97089;8;242,5;False
16;68,8984909057617;38,2994842338562;249,3626;33,99652;8;242,5;False
17;68,8999710083008;39,1304914093018;249,3711;34,01117;8;242,5;False
18;68,8997497558594;38,3040607643127;249,3698;33,9563;8;242,5;False
19;68,8992767333984;39,6504536819458;249,3671;33,98267;8;242,5;False
20;68,9939575195313;38,7660959434509;245,9214;32,83984;8;170,5;False
21;68,8972625732422;40,1018465423584;249,3556;33,97742;8;242,5;False
22;69,0105285644531;38,6207680130005;246,0161;32,90503;8;170,5;False
23;68,896858215332;38,0362411689758;249,3533;33,95068;8;242,5;False
24;69,0118408203125;38,5847775268555;246,0236;32,89148;8;170,5;False
25;68,8967819213867;40,1934490394592;249,3528;33,9707;8;242,5;False
26;68,899528503418;40,1308585739136;249,3686;33,98779;8;242,5;False
27;68,8979949951172;39,0944855308533;249,3598;33,9613;8;242,5;False
28;69,0001068115234;40,1995638847351;245,9566;32,85986;8;170,5;False
29;68,8973236083984;38,6619515800476;249,356;33,98071;8;242,5;False
30;68,8539657592773;38,828715763092;245,1215;32,41052;8;170,5;False
