Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;0,25;0,148690479248762;0,9859107;9,054672;4;100;False
2;0,25;0,157083337008953;0,4966103;6,218109;4;100;False
3;0,25;0,166785718500614;0,7451469;6,239441;4;100;False
4;0,25;0,180714289844036;0,7451469;6,904785;4;100;False
5;0,333333343267441;0,192380956560373;4,294565;5,050354;3;171,5;False
6;0,333333343267441;0,210178575664759;11,00333;8,807129;3;171,5;False
7;0,333333343267441;0,195119050890207;11,00334;9,978271;3;171,5;False
8;0,333333343267441;0,198869051784277;11,00334;10,06555;3;171,5;False
9;0,333333343267441;0,186845241487026;4,720263;4,161743;3;171,5;False
10;0,333333343267441;0,230476194620132;11,0033;9,327393;3;171,5;False
11;0,333333343267441;0,191428575664759;12,23588;11,29028;3;171,5;False
12;0,333333343267441;0,199464289844036;4,720266;4,322998;3;171,5;False
13;0,333333343267441;0,203095241636038;13,25032;13,26099;3;171,5;False
14;0,333333343267441;0,184523814171553;11,00333;10,5271;3;171,5;False
15;0,333333343267441;0,180178575217724;11,00334;8,866211;3;171,5;False
16;0,333333343267441;0,21297619342804;4,294569;5,979004;3;171,5;False
17;0,333333343267441;0,214345242828131;11,00332;10,19092;3;171,5;False
18;0,333333343267441;0,209702385216951;4,720261;4,583252;3;171,5;False
19;0,5;0,191130955517292;0;0;2;178,5;False
20;0,5;0,201785717904568;0;0;2;178,5;False
21;0,5;0,203928575664759;0;0;2;178,5;False
22;0,5;0,222857146710157;0;0;2;178,5;False
23;0,5;0,211488098651171;0;0;2;178,5;False
24;0,5;0,212619050592184;0;0;2;178,5;False
25;0,5;0,260238099098206;0;0;2;178,5;False
26;0,5;0,262083335965872;0;0;2;178,5;False
27;0,5;0,200714289397001;0;0;2;178,5;False
28;0,5;0,222976195067167;0;0;2;178,5;False
29;0,5;0,227440480142832;0;0;2;178,5;False
30;0,5;0,222619050741196;0;0;2;178,5;False
