Generation;BestFitness;AverageFitnessPopulation;BestMaxDistance;BestMaxDistanceTime;BestNumberOfWheels;BestCarMass;BestIsRoadComplete
1;72,4438323974609;57,4469743728638;216,6097;48,32104;6;169,5;False
2;76,7273941040039;60,7577726364136;226,5336;28,45109;5;137;False
3;71,6929397583008;51,2569736480713;233,2479;28,16383;8;142,5;False
4;75,4466857910156;57,2321559906006;241,1877;29,89058;6;132;False
5;75,2153244018555;60,8188106536865;218,6077;24,53658;5;186,5;False
6;76,681396484375;62,9063800811768;226,1463;42,82072;5;137,5;False
7;77,3889846801758;63,4223676681519;237,8734;31,37024;5;169,5;False
8;77,0021820068359;57,7553279876709;238,2205;29,30869;5;198,5;False
9;75,8957595825195;61,4225856781006;223,5952;44,4942;5;174;False
10;72,3517990112305;57,3529932022095;240,7813;29,70099;8;149;False
11;74,1759872436523;57,4868127822876;230,3702;29,30115;6;145;False
12;74,7856826782227;61,7186639785767;235,0863;28,21967;6;135,5;False
13;74,0307159423828;62,2827579498291;228,2634;27,52301;6;140,5;False
14;74,3891067504883;61,5017911911011;231,4113;32,52161;6;137,5;False
15;72,8064575195313;58,1244003295898;217,4017;25,45148;6;150;False
16;74,3099060058594;58,8629901885986;227,9303;36,65472;6;119;False
17;74,0767822265625;58,1891479492188;244,8941;32,47931;7;121,5;False
18;75,8834991455078;58,2744031906128;221,5831;28,88837;5;161;False
19;74,1589965820313;61,9041831970215;228,3108;40,38574;6;132;False
20;74,2757339477539;60,2573499679565;227,0799;53,51196;6;115,5;False
21;73,7102127075195;59,6629016876221;226,948;24,72278;6;153,5;False
22;73,2860412597656;58,1245584487915;234,5158;28,24609;7;104,5;False
23;72,7238464355469;59,721981048584;244,2837;29,91565;8;147,5;False
24;74,2130889892578;58,0937755584717;240,8793;29,03821;7;84,5;False
25;73,0878143310547;59,6468660354614;241,3827;32,49475;8;102,5;False
26;73,6015701293945;63,2268159866333;240,7234;31,78699;7;125,5;False
27;75,7136001586914;61,3432033538818;238,4789;28,51526;6;95;False
28;73,0760879516602;59,2823432922363;238,1405;29,16125;8;81;False
29;74,42724609375;57,162787437439;227,7956;50,33252;6;110;False
30;73,3554992675781;58,8213735580444;230,6319;30,09351;7;73;False
